Date,Campaign type,Campaign name,Ad set name,Model,Unique leads,Cost,Clicks (all),CPC (all),Link clicks,CPC (cost per link click),Impressions,Reach,Unique clicks (all),CPM (cost per 1000 impressions),Cost per action (CPA),Inversion Planeada,CPL proyectado,Meta Leads,Meta Conversaciones,Meta Clicks,CPC proyectado,Meta Seguidores,CPS proyectado,Meta interacciones,CPE Proyectado,Meta Alcance,CPA alcance proyectado,CPMA proyectado,CPA proyectado
2024-09-17,BRANDING,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,CB 100,0,39302,312,125.97,0,0.0,57199,56358,309,687.11,7.26,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690141.0,0.0,710.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,159916,2009,79.6,1568,101.99,181680,126912,1819,880.21,32.15,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,132084,1886,70.03,1096,120.51,128160,100907,1706,1030.62,37.56,,,,,,,,,,,,,,
2024-09-17,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_RESTO_DEL_PAÍS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 - Copia,,0,209733,2891,72.55,1941,108.05,237505,171051,2632,883.07,34.2,,,,,,,,,,,,,,
2024-09-17,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_SECUNDARIAS_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000 -,,0,19444,306,63.54,182,106.84,20831,15109,262,933.42,33.64,,,,,,,,,,,,,,
2024-09-17,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_DOMICILIARIO,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,511,14,36.5,8,63.88,178,166,12,2870.79,21.29,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_INDEPENDIENTE,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,28943,494,58.59,352,82.22,15210,13590,439,1902.89,26.43,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100_CPC_CLI_POST_SEPTIEMBRE_FB_$3000000,CB100_CPC_CLI_POST_MOTOTAXI,DOMICILIARIOS + MOTOTAXISTAS+INDEPENDIENTES,0,52204,835,62.52,624,83.66,37046,28700,744,1409.17,26.65,2500000.0,0.0,0.0,0.0,39683.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_DOMICILIARIOS,DOMICILIARIO,0,46570,548,84.98,38,1225.53,12376,11089,528,3762.93,22.05,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.0,240.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_INDEPENDIENTE,INDEPENDIENTE,0,2585,29,89.14,1,2585.0,506,473,29,5108.7,24.62,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267.0,150.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB100_CPE_INT_POST_SEPTIEMBRE4_FB_$1500000,CB100_CPE_INT_MOTOTAXISTA,MOTOTAXISTAS,0,1653,20,82.65,1,1653.0,299,281,19,5528.43,22.96,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15263.0,38.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_CB300F_CPE_INT_POST_Septiembre_2024_FB_$4754717,CB300F Feb Intereses Col,CB300F,0,153081,4116,37.19,1957,78.22,178188,152295,3592,859.1,22.38,4754717.0,0.0,0.0,0.0,101868.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_DIO-DLX_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,Brand Intereses DIO DLX,DIO-DLX,0,15890,126,126.11,54,294.26,5584,4931,101,2845.63,87.79,896227.0,0.0,0.0,0.0,2212.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_DIO-STD_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 896.227,LED_STD_CPE_TRÁFICO_POST LAL TRAFICO SEPTIEMBRE 2024,DIO-STD,0,31258,562,55.62,412,75.87,16580,13181,475,1885.28,24.36,896227.0,0.0,0.0,0.0,16647.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_Marca_CPF_SEGUIDORES_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses Col,SEGUIDORES,0,61345,302,203.13,0,0.0,23921,20080,288,2564.48,5.91,1886792.0,0.0,0.0,0.0,0.0,0.0,2165.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_NAVI_CPC_CLI_POST_Septiembre_2024_FB_$3373585,Brand Intereses Navi,NAVI,0,95167,1467,64.87,1360,69.98,24708,22482,1356,3851.67,17.26,3373585.0,0.0,0.0,0.0,36008.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_PCX-160_Trafico_CPC_CLI_POST_Septiembre_2024_FB_$3373585_25157,PCX 160 INTERESES  AGOSTO 2023,PCX-160,0,108339,1668,64.95,1503,72.08,26901,24997,1594,4027.32,17.95,3373585.0,0.0,0.0,0.0,42465.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_WAVE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$1792000 - Copia,Intereses Nacional,WAVE,0,61623,823,74.88,628,98.13,59565,35550,720,1034.55,31.83,1792453.0,0.0,0.0,0.0,24554.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_X-BLADE_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.886.792,Intereses,X-BLADE,0,61170,1034,59.16,716,85.43,31999,28839,863,1911.62,27.87,1886792.0,0.0,0.0,0.0,30432.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_XR 190 L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 190 L,0,47108,722,65.25,724,65.07,10227,9573,681,4606.24,8.96,1415094.0,0.0,0.0,0.0,19700.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_HMC_XR_150_L_CPC_CLI_POST_SEPTIEMBRE_2024_FB_ $ 1.415.094,Intereses,XR 150L,0,48095,777,61.9,650,73.99,35803,28222,689,1343.32,24.02,1415094.0,0.0,0.0,0.0,23641.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_DOMICILIARIOS,DOMICILIARIO,0,40530,94,431.17,22,1842.27,59320,59320,92,683.24,2.92,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192444.0,742.0,0.0,0.0
2024-09-17,BRANDING,Branding_Reach_HMC_CB100_CPE_INT_POST_SEPTIEMBRE_24_FB_$2000000,CB100_CPE_Reach_MOTOTAXISTA,MOTOTAXISTAS,0,19138,38,503.63,16,1196.13,27994,27994,38,683.65,2.31,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834333.0,723.0,0.0,0.0
2024-09-17,BRANDING,Branding_Reach_HMC_NAVI_VANDALOVERS_CPM_INT_POST_SEPTIEMBRE_24_FB_$1800000,NAVI_VANDALOVER_CPM_Reach_GEOLOCALIZADO,,0,57928,91,636.57,1,57928.0,82602,80669,89,701.29,467.16,,,,,,,,,,,,,,
2024-09-17,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_CB125F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_CB125F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,14509,15,967.27,8,1813.63,4707,3848,15,3082.43,279.02,,,,,,,,,,,,,,
2024-09-17,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_CB300F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_CB300F_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,16053,13,1234.85,7,2293.29,1395,1013,11,11507.53,617.42,,,,,,,,,,,,,,
2024-09-17,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_NAVI_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_NAVI_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,14505,26,557.88,9,1611.67,4861,4006,24,2983.95,414.43,,,,,,,,,,,,,,
2024-09-17,MARKETING CLOUD,Marketing_Cloud_Trafico_RMK_HMC_PCX160_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000,Marketing_Cloud_Trafico_RMK_HMC_PCX160_CPC_LDS_POST_SEPTIEMBRE_24_FB_$400.000 Ad Set,,0,14666,9,1629.56,5,2933.2,1232,967,8,11904.22,666.64,,,,,,,,,,,,,,
2024-09-17,TACTICOS,Tácticos_Alcance _HMC_VANTI_CB100_CPM_CLI_POST_SEPTIEMBRE_2024_FB_$350000,ALCANCE_VANTI_CB100_Bono a Precio $500.000,,0,17976,52,345.69,32,561.75,21838,20933,50,823.15,151.06,,,,,,,,,,,,,,
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,CB 100 FANALCA $200.000,CB 100 FANALCA $200.000,0,44277,499,88.73,384,115.3,37129,28787,470,1192.52,36.84,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,CB 100 FANALCA $300.000,CB 100 FANALCA $300.000,0,43118,484,89.09,365,118.13,43189,30522,450,998.36,37.69,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,CB 300F  FANALCA $1.000.000,CB 300F  FANALCA $1.000.000,0,42386,697,60.81,520,81.51,42767,35230,639,991.09,26.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,CB125 FANALCA BONO $300.000,CB125 FANALCA BONO $300.000,0,37494,573,65.43,386,97.13,29559,24621,508,1268.45,30.07,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,NAVI FANALCA $200.000,NAVI FANALCA $200.000,0,40444,430,94.06,329,122.93,37020,28403,392,1092.49,38.3,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,PCX 160ABS FANALCA Bono de $400.000,PCX 160ABS FANALCA Bono de $400.000,0,40125,436,92.03,356,112.71,43723,27408,409,917.71,35.57,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_LEADS_HMC_TU_SI_PUEDES_FANALCA_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$7.500.000,XR150L FANALCA BONO $310.000,XR150L FANALCA BONO $310.000,0,39886,634,62.91,456,87.47,31931,27089,546,1249.13,26.9,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_BRILLA_CB100_CPC_CLI_POST_AGOSTO_SEPTIEMBRE_2024_FB_$1400000,CB100_BRILLA,,0,26594,352,75.55,343,77.53,55637,21994,342,477.99,25.77,,,,,,,,,,,,,,
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 100  bono 200.000 + bono 200 progreser,CB 100  bono 200.000 + bono 200 progreser,0,46357,516,89.84,407,113.9,41426,28073,474,1119.03,36.27,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 100  bono 300.000 + bono 200 progreser,CB 100  bono 300.000 + bono 200 progreser,0,45430,528,86.04,458,99.19,44869,28450,503,1012.5,32.66,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB 300F  PROGRESER + FANALCA,CB 300F  PROGRESER + FANALCA,0,40261,517,77.87,377,106.79,39069,30879,474,1030.51,32.36,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,CB125 PROGRESER + FANALCA,CB125 PROGRESER + FANALCA,0,42332,730,57.99,458,92.43,33952,27247,616,1246.82,28.49,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,NAVI PROGRESER + FANALCA,NAVI PROGRESER + FANALCA,0,41617,562,74.05,408,102.0,43065,29273,497,966.38,32.44,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,PCX 160ABS PROGRESER + FANALCA,PCX 160ABS PROGRESER + FANALCA,0,40014,447,89.52,346,115.65,49091,30633,426,815.1,37.71,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_TU_SI_PUEDES_FANALCA+PROGRESER_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$5.500.000,XR150L PROGRESER + FANALCA,XR150L PROGRESER + FANALCA,0,41045,841,48.8,538,76.29,36004,30451,738,1140.01,22.99,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,TACTICOS,Tácticos_Leads _HMC_VANTI_CB100_CPC_CLI_POST_SEPTIEMBRE_2024_FB_$700000,VANTI_CB100_Bono a Precio $400.000,,0,16115,183,88.06,116,138.92,17293,11624,165,931.88,43.44,,,,,,,,,,,,,,
2024-09-17,PERFORMANCE,0.11_Leads _HMC_CB100_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2520000,CB100_LOOKALIKE_BBDD_UNIFICADA,CB100,12,54720,218,251.01,133,411.43,14040,10763,174,3897.44,107.08,2520000.0,3000.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,BROAD_DIMOVIL,DIMOVIL,11,19835,100,198.35,46,431.2,2766,2556,68,7171.01,106.07,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,0.12 LEADS_HMC_DIMOVIL_BOGOTÁ_ SEPTIEMBRE_2024,Lookalike Jul2023,DIMOVIL,29,69335,258,268.74,120,577.79,11259,9409,184,6158.18,149.75,2600000.0,2600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,1_Leads _HMC_CB-125F_CPL_LDS_POST_SEPTIEMBRE_24_FB_$4.788.000,INTERESES NACIONAL,CB 125F E3,21,124189,402,308.93,197,630.4,30003,23600,327,4139.22,172.25,4788000.0,3000.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,2_Leads _HMC_DIO-DLX_CPL_LDS_POST_SEPTIEMBRE_24_FB_$2.050.000,DIO DLX INTERESES,DIO DLX E3,22,51436,230,223.63,114,451.19,12835,11412,180,4007.48,117.43,2050000.0,2500.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,3_Leads _HMC_DIO-STD_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1000000,DIO STD INTERESES,DIO STD E3,19,20447,130,157.28,52,393.21,3747,3215,78,5456.9,92.52,1000000.0,2500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,4_Leads _HMC_NAVI_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$2.784.000,NAVI - MUJERES - INTERESES,NAVI E3,42,60456,291,207.75,150,403.04,20806,18609,212,2905.7,106.62,2784000.0,2000.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,5_Leads_HMC_PCX-160_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.353.000,PCX 160 NACIONAL LOOKALIKE,PCX 160 ABS,9,27963,106,263.8,40,699.08,4188,3563,74,6676.93,175.87,1353000.0,3000.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,6_Leads _HMC_WAVE-110S_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.252.000,WAVE INTERESES NACIONAL,WAVE 110S,17,23540,157,149.94,67,351.34,6620,5924,111,3555.89,93.04,1252000.0,2000.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,7_Leads _HMC_X-BLADE_CPL_LDS_POST_AGOSTO_SEPTIEMBRE_24_FB_$1.480.000,XBLADE_INTERESES,XBLADE,9,22592,100,225.92,48,470.67,4524,3779,77,4993.81,109.67,1480000.0,3700.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,8_Leads _HMC_XR-150L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$ 2.664.000,INTERESES,XR 150L E3,58,69081,467,147.93,248,278.55,35403,30987,336,1951.28,71.36,2664000.0,2000.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,9_Leads _HMC_XR 190 L_CPL_LDS_POST_SEPTIEMBRE_24_FB_$1.600.000,INTERESES _HOMBRE_XR190L,XR 190L,25,32063,358,89.56,194,165.27,22701,19255,268,1412.4,44.35,1600000.0,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,10_Leads_HOC_CB300F_CPL_CONV_POST_SEPTIEMBRE_FB_$1000000,INTERESES_CB300,CB 300F,17,17576,147,119.56,80,219.7,7712,6907,109,2279.05,47.5,1000000.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 100,Whatsapp General,0,11962,72,166.14,8,1495.25,1255,996,58,9531.47,12.36,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB 300F,Whatsapp General,0,11794,116,101.67,59,199.9,2552,2114,96,4621.47,43.2,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_CB125F,Whatsapp General,0,12208,123,99.25,48,254.33,2067,1634,96,5906.14,48.83,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_DLX,Whatsapp General,0,12219,88,138.85,34,359.38,1800,1541,75,6788.33,64.65,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_DIO_STD,Whatsapp General,0,12210,133,91.8,60,203.5,2212,1912,103,5519.89,40.84,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_NAVI,Whatsapp General,0,11862,100,118.62,61,194.46,3448,2857,85,3440.26,31.3,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_PCX 160 ABS,Whatsapp General,0,12140,76,159.74,40,303.5,2059,1754,64,5896.07,60.7,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_WAVE 110S E3,Whatsapp General,0,12085,157,76.97,53,228.02,2140,1809,119,5647.2,40.83,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XBLADE,Whatsapp General,0,11951,107,111.69,44,271.61,2093,1716,87,5709.99,51.51,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 150L E3,Whatsapp General,0,12250,124,98.79,52,235.58,3028,2523,108,4045.57,39.26,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-17,PERFORMANCE,13 Leads_Whatsapp_HMC_Marca_CPC_CLI_POST_SEPTIEMBRE_FB$3.500.000,WHATSAPP_XR 190L,Whatsapp General,0,11396,131,86.99,59,193.15,2638,2196,105,4319.94,34.22,3500000.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0
2024-09-18,BRANDING,Branding_HMC_Branding_Evento_Bucaramanga-tatto-festival_Septiembre2024_300000,Branding_HMC_Branding_Evento_Bucaramanga-tatto-festival_Septiembre2024_300000,,0,55803,119,468.93,53,1052.89,71080,69834,115,785.07,155.87,,,,,,,,,,,,,,
2024-09-18,BRANDING,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,Branding_HMC_Branding_Evento_Pauta-Organico_Septiembre-Octubre2024_1200000,CB 100,0,40402,354,114.13,1,40402.0,55994,54984,351,721.54,7.93,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690141.0,0.0,710.0,0.0
2024-09-18,BRANDING,Branding_HMC_CB-125F_CPC_CLI_POST_septiembre2024_FB_$4788679,Intereses_Nacional,CB-125F,0,169204,1957,86.46,1568,107.91,178235,125942,1799,949.33,34.39,4788679.0,0.0,0.0,0.0,52514.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,BRANDING,Branding_HMC_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,Branding_HMC_CIUDADES_PRINCIPALES_CB100BONBONBUM_CPC_CLI_CARRUSEL_AGOSTOFB_$21.000.000,,0,143508,2454,58.48,1249,114.9,146006,112651,2161,982.89,35.79,,,,,,,,,,,,,,
